# Write CSV with Y only data
264, 5.579729825986222025e+00
265, 5.583496308781699113e+00
266, 5.587248658400249646e+00
267, 5.590986980510856519e+00
268, 5.594711379601839063e+00
269, 5.598421958998375025e+00
270, 5.602118820879701033e+00
271, 5.605802066295997754e+00
272, 5.609471795184959753e+00
273, 5.613128106388070471e+00
274, 5.616771097666571677e+00
275, 5.620400865717149586e+00
276, 5.624017506187338533e+00
277, 5.627621113690636889e+00
278, 5.631211781821365392e+00
279, 5.634789603169249261e+00
280, 5.638354669333745406e+00
281, 5.641907070938113833e+00
282, 5.645446897643237705e+00
283, 5.648974238161206252e+00
284, 5.652489180268650770e+00
285, 5.655991810819852361e+00
286, 5.659482215759621404e+00
287, 5.662960480135946106e+00
288, 5.666426688112432331e+00
289, 5.669880922980519600e+00
290, 5.673323267171492823e+00
291, 5.676753802268281746e+00
292, 5.680172609017067664e+00
293, 5.683579767338681421e+00
294, 5.686975356339820209e+00
295, 5.690359454324060096e+00
296, 5.693732138802699794e+00
297, 5.697093486505404591e+00
298, 5.700443573390685970e+00
299, 5.703782474656200918e+00
300, 5.707110264748875395e+00
301, 5.710427017374869685e+00
302, 5.713732805509368795e+00
303, 5.717027701406221851e+00
304, 5.720311776607411858e+00
305, 5.723585101952380683e+00
306, 5.726847747587196835e+00
307, 5.730099782973574918e+00
308, 5.733341276897745864e+00
309, 5.736572297479192173e+00
310, 5.739792912179233930e+00
311, 5.743003187809482490e+00
312, 5.746203190540152939e+00
313, 5.749392985908253095e+00
314, 5.752572638825633078e+00
315, 5.755742213586912293e+00
316, 5.758901773877280306e+00
317, 5.762051382780176922e+00
318, 5.765191102784844368e+00
319, 5.768320995793771999e+00
320, 5.771441123130015782e+00
321, 5.774551545544408526e+00
322, 5.777652323222656428e+00
323, 5.780743515792329035e+00
324, 5.783825182329737302e+00
325, 5.786897381366707727e+00
326, 5.789960170897253455e+00
327, 5.793013608384144142e+00
328, 5.796057750765371885e+00
329, 5.799092654460525686e+00
330, 5.802118375377062875e+00
331, 5.805134968916488170e+00
332, 5.808142489980443912e+00
333, 5.811140992976699948e+00
334, 5.814130531825066228e+00
335, 5.817111159963204159e+00
336, 5.820082930352361572e+00
337, 5.823045895483018874e+00
338, 5.826000107380449933e+00
339, 5.828945617610207464e+00
340, 5.831882477283516941e+00
341, 5.834810737062604780e+00
342, 5.837730447165940362e+00
343, 5.840641657373398132e+00
344, 5.843544417031360183e+00
345, 5.846438775057723802e+00
346, 5.849324779946859287e+00
347, 5.852202479774474497e+00
348, 5.855071922202427004e+00
349, 5.857933154483458971e+00
350, 5.860786223465865419e+00
351, 5.863631175598096767e+00
352, 5.866468056933296538e+00
353, 5.869296913133774218e+00
354, 5.872117789475415961e+00
355, 5.874930730852030436e+00
356, 5.877735781779638735e+00
357, 5.880532986400700324e+00
358, 5.883322388488278598e+00
359, 5.886104031450155816e+00
360, 5.888877958332880524e+00
361, 5.891644211825770583e+00
362, 5.894402834264850455e+00
363, 5.897153867636740543e+00
364, 5.899897353582491455e+00
365, 5.902633333401365867e+00
366, 5.905361848054570650e+00
367, 5.908082938168931264e+00
368, 5.910796644040527070e+00
369, 5.913503005638269805e+00
370, 5.916202062607434975e+00
371, 5.918893854273146182e+00
372, 5.921578419643815927e+00
373, 5.924255797414532232e+00
374, 5.926926025970410628e+00
375, 5.929589143389894623e+00
376, 5.932245187448010881e+00
377, 5.934894195619587975e+00
378, 5.937536205082426299e+00
379, 5.940171252720431561e+00
380, 5.942799375126701200e+00
381, 5.945420608606575286e+00
382, 5.948034989180645660e+00
383, 5.950642552587726897e+00
384, 5.953243334287784627e+00
385, 5.955837369464830999e+00
386, 5.958424693029781949e+00
387, 5.961005339623273613e+00
388, 5.963579343618445883e+00
389, 5.966146739123692200e+00
390, 5.968707559985365840e+00
391, 5.971261839790462211e+00
392, 5.973809611869261182e+00
393, 5.976350909297933889e+00
394, 5.978885764901122002e+00
395, 5.981414211254480584e+00
396, 5.983936280687190745e+00
397, 5.986452005284437661e+00
398, 5.988961416889863720e+00
399, 5.991464547107981709e+00
400, 5.993961427306569334e+00
401, 5.996452088619021126e+00
402, 5.998936561946682566e+00
403, 6.001414877961150474e+00
404, 6.003887067106538744e+00
405, 6.006353159601732550e+00
406, 6.008813185442594573e+00
407, 6.011267174404161473e+00
408, 6.013715156042802157e+00
409, 6.016157159698353851e+00
410, 6.018593214496234189e+00
411, 6.021023349349526654e+00
412, 6.023447592961033159e+00
413, 6.025865973825314192e+00
414, 6.028278520230697879e+00
415, 6.030685260261263281e+00
416, 6.033086221798801496e+00
417, 6.035481432524756329e+00
418, 6.037870919922137425e+00
419, 6.040254711277413868e+00
420, 6.042632833682381133e+00
421, 6.045005314036012045e+00
422, 6.047372179046277552e+00
423, 6.049733455231957713e+00
424, 6.052089168924417173e+00
425, 6.054439346269370859e+00
426, 6.056784013228624808e+00
427, 6.059123195581796573e+00
428, 6.061456918928016968e+00
429, 6.063785208687607842e+00
430, 6.066108090103747408e+00
431, 6.068425588244110713e+00
432, 6.070737728002489675e+00
433, 6.073044534100405123e+00
434, 6.075346031088684207e+00
435, 6.077642243349034246e+00
436, 6.079933195095589937e+00
437, 6.082218910376446352e+00
438, 6.084499413075171503e+00
439, 6.086774726912306477e+00
440, 6.089044875446846028e+00
441, 6.091309882077697857e+00
442, 6.093569770045135670e+00
443, 6.095824562432224702e+00
444, 6.098074282166240145e+00
445, 6.100318952020064245e+00
446, 6.102558594613569198e+00
447, 6.104793232414984949e+00
448, 6.107022887742254547e+00
449, 6.109247582764365525e+00
450, 6.111467339502678620e+00
451, 6.113682179832231611e+00
452, 6.115892125483034292e+00
453, 6.118097198041348328e+00
454, 6.120297418950950252e+00
455, 6.122492809514386458e+00
456, 6.124683390894205104e+00
457, 6.126869184114185352e+00
458, 6.129050210060545290e+00
459, 6.131226489483140973e+00
460, 6.133398042996648591e+00
461, 6.135564891081738637e+00
462, 6.137727054086234091e+00
463, 6.139884552226255288e+00
464, 6.142037405587355892e+00
465, 6.144185634125645556e+00
466, 6.146329257668897483e+00
467, 6.148468295917647097e+00
468, 6.150602768446279178e+00
469, 6.152732694704104333e+00
470, 6.154858094016417702e+00
471, 6.156978985585555009e+00
472, 6.159095388491932610e+00
473, 6.161207321695076899e+00
474, 6.163314804034641270e+00
475, 6.165417854231420414e+00
476, 6.167516490888341529e+00
477, 6.169610732491456417e+00
478, 6.171700597410914924e+00
479, 6.173786103901936606e+00
480, 6.175867270105761087e+00
481, 6.177944114050600177e+00
482, 6.180016653652572245e+00
483, 6.182084906716632133e+00
484, 6.184148890937483323e+00
485, 6.186208623900493642e+00
486, 6.188264123082589663e+00
487, 6.190315405853147546e+00
488, 6.192362489474872334e+00
489, 6.194405391104671921e+00
490, 6.196444127794520362e+00
491, 6.198478716492307861e+00
492, 6.200509174042689864e+00
493, 6.202535517187922842e+00
494, 6.204557762568690293e+00
495, 6.206575926724927861e+00
496, 6.208590026096628911e+00
497, 6.210600077024652776e+00
498, 6.212606095751518787e+00
499, 6.214608098422191418e+00
500, 6.216606101084864555e+00
501, 6.218600119691728878e+00
502, 6.220590170099739247e+00
503, 6.222576268071368766e+00
504, 6.224558429275360183e+00
505, 6.226536669287465742e+00
506, 6.228511003591183481e+00
507, 6.230481447578481990e+00
508, 6.232448016550522496e+00
509, 6.234410725718371182e+00
510, 6.236369590203704405e+00
511, 6.238324625039507687e+00
512, 6.240275845170769387e+00
513, 6.242223265455165482e+00
514, 6.244166900663736364e+00
515, 6.246106765481562739e+00
516, 6.248042874508429101e+00
517, 6.249975242259482755e+00
518, 6.251903883165888409e+00
519, 6.253828811575472990e+00
520, 6.255750041753366908e+00
521, 6.257667587882639104e+00
522, 6.259581464064923217e+00
523, 6.261491684321041973e+00
524, 6.263398262591623578e+00
525, 6.265301212737710124e+00
526, 6.267200548541362437e+00
527, 6.269096283706261374e+00
528, 6.270988431858299350e+00
529, 6.272877006546167422e+00
530, 6.274762021241938825e+00
531, 6.276643489341644511e+00
532, 6.278521424165844245e+00
533, 6.280395838960195043e+00
534, 6.282266746896006282e+00
535, 6.284134161070801916e+00
536, 6.285998094508864931e+00
537, 6.287858560161784460e+00
538, 6.289715570908997577e+00
539, 6.291569139558320423e+00
540, 6.293419278846481113e+00
541, 6.295266001439646431e+00
542, 6.297109319933935190e+00
543, 6.298949246855942263e+00
544, 6.300785794663243955e+00
545, 6.302618975744905150e+00
546, 6.304448802421981135e+00
547, 6.306275286948015868e+00
548, 6.308098441509530474e+00
549, 6.309918278226516186e+00
550, 6.311734809152914849e+00
551, 6.313548046277094983e+00
552, 6.315358001522334952e+00
553, 6.317164686747283930e+00
554, 6.318968113746434412e+00
555, 6.320768294250582287e+00
556, 6.322565239927284253e+00
557, 6.324358962381310789e+00
558, 6.326149473155099123e+00
559, 6.327936783729194659e+00
560, 6.329720905522695951e+00
561, 6.331501849893690803e+00
562, 6.333279628139690587e+00
563, 6.335054251498059230e+00
564, 6.336825731146441321e+00
565, 6.338594078203183102e+00
566, 6.340359303727751694e+00
567, 6.342121418721151649e+00
568, 6.343880434126330847e+00
569, 6.345636360828596167e+00
570, 6.347389209656010500e+00
571, 6.349138991379797758e+00
572, 6.350885716714739893e+00
573, 6.352629396319566801e+00
574, 6.354370040797350683e+00
575, 6.356107660695891504e+00
576, 6.357842266508099804e+00
577, 6.359573868672377728e+00
578, 6.361302477572995606e+00
579, 6.363028103540464997e+00
580, 6.364750756851910829e+00
581, 6.366470447731438220e+00
582, 6.368187186350492190e+00
583, 6.369900982828227143e+00
584, 6.371611847231856807e+00
585, 6.373319789577012173e+00
586, 6.375024819828096767e+00
587, 6.376726947898626818e+00
588, 6.378426183651586534e+00
589, 6.380122536899764718e+00
590, 6.381816017406098496e+00
591, 6.383506634884005493e+00
592, 6.385194398997725784e+00
593, 6.386879319362645191e+00
594, 6.388561405545630123e+00
595, 6.390240667065349989e+00
596, 6.391917113392602268e+00
597, 6.393590753950631367e+00
598, 6.395261598115449253e+00
599, 6.396929655216146315e+00
600, 6.398594934535207557e+00
601, 6.400257445308820792e+00
602, 6.401917196727185733e+00
603, 6.403574197934815082e+00
604, 6.405228458030841843e+00
605, 6.406879986069314192e+00
606, 6.408528791059498353e+00
607, 6.410174881966167248e+00
608, 6.411818267709897157e+00
609, 6.413458957167357255e+00
610, 6.415096959171595614e+00
611, 6.416732282512326080e+00
612, 6.418364935936211602e+00
613, 6.419994928147142232e+00
614, 6.421622267806517570e+00
615, 6.423246963533519427e+00
616, 6.424869023905388055e+00
617, 6.426488457457690373e+00
618, 6.428105272684596194e+00
619, 6.429719478039137570e+00
620, 6.431331081933478799e+00
621, 6.432940092739179327e+00
622, 6.434546518787453095e+00
623, 6.436150368369427888e+00
624, 6.437751649736401127e+00
625, 6.439350371100098336e+00
626, 6.440946540632920936e+00
627, 6.442540166468198493e+00
628, 6.444131256700440957e+00
629, 6.445719819385578475e+00
630, 6.447305862541212740e+00
631, 6.448889394146857690e+00
632, 6.450470422144175764e+00
633, 6.452048954437225703e+00
634, 6.453624998892691700e+00
635, 6.455198563340122320e+00
636, 6.456769655572163202e+00
637, 6.458338283344789765e+00
638, 6.459904454377534577e+00
639, 6.461468176353717396e+00
640, 6.463029456920669880e+00
641, 6.464588303689961180e+00
642, 6.466144724237619101e+00
643, 6.467698726104353923e+00
644, 6.469250316795772449e+00
645, 6.470799503782601825e+00
646, 6.472346294500900932e+00
647, 6.473890696352274432e+00
648, 6.475432716704090375e+00
649, 6.476972362889682699e+00
650, 6.478509642208568842e+00
651, 6.480044561926653124e+00
652, 6.481577129276431037e+00
653, 6.483107351457198853e+00
654, 6.484635235635251682e+00
655, 6.486160788944088651e+00
656, 6.487684018484610959e+00
657, 6.489204931325317283e+00
658, 6.490723534502507164e+00
659, 6.492239835020471084e+00
660, 6.493753839851686749e+00
661, 6.495265555937008273e+00
662, 6.496774990185862464e+00
663, 6.498282149476433567e+00
664, 6.499787040655854220e+00
665, 6.501289670540389309e+00
666, 6.502790045915623374e+00
667, 6.504288173536645346e+00
668, 6.505784060128228852e+00
669, 6.507277712385011625e+00
670, 6.508769136971682023e+00
671, 6.510258340523149556e+00
672, 6.511745329644727853e+00
673, 6.513230110912306969e+00
674, 6.514712690872530132e+00
675, 6.516193076042964272e+00
676, 6.517671272912274993e+00
677, 6.519147287940395330e+00
678, 6.520621127558696273e+00
679, 6.522092798170151973e+00
680, 6.523562306149512047e+00
681, 6.525029657843462338e+00
682, 6.526494859570790119e+00
683, 6.527957917622550177e+00
684, 6.529418838262225577e+00
685, 6.530877627725884871e+00
686, 6.532334292222349070e+00
687, 6.533788837933343530e+00
688, 6.535241271013658704e+00
689, 6.536691597591304692e+00
690, 6.538139823767670222e+00
691, 6.539585955617669200e+00
692, 6.541029999189903243e+00
693, 6.542471960506804685e+00
694, 6.543911845564791996e+00
695, 6.545349660334419895e+00
696, 6.546785410760524115e+00
697, 6.548219102762372401e+00
698, 6.549650742233810163e+00
699, 6.551080335043404368e+00
700, 6.552507887034590084e+00
701, 6.553933404025810816e+00
702, 6.555356891810665054e+00
703, 6.556778356158042165e+00
704, 6.558197802812268939e+00
705, 6.559615237493241935e+00
706, 6.561030665896573133e+00
707, 6.562444093693719616e+00
708, 6.563855526532127449e+00
709, 6.565264970035361358e+00
710, 6.566672429803240618e+00
711, 6.568077911411975833e+00
712, 6.569481420414295947e+00
713, 6.570882962339584132e+00
714, 6.572282542694007468e+00
715, 6.573680166960645721e+00
716, 6.575075840599620136e+00
717, 6.576469569048223995e+00
718, 6.577861357721046964e+00
719, 6.579251212010101213e+00
720, 6.580639137284949314e+00
721, 6.582025138892825922e+00
722, 6.583409222158764784e+00
723, 6.584791392385715980e+00
724, 6.586171654854674706e+00
725, 6.587550014824795852e+00
726, 6.588926477533519233e+00
727, 6.590301048196685940e+00
728, 6.591673732008658249e+00
729, 6.593044534142436852e+00
730, 6.594413459749778106e+00
731, 6.595780513961311264e+00
732, 6.597145701886651281e+00
733, 6.598509028614515159e+00
734, 6.599870499212836528e+00
735, 6.601230118728876661e+00
736, 6.602587892189336394e+00
737, 6.603943824600472468e+00
738, 6.605297920948201451e+00
739, 6.606650186198215202e+00
740, 6.608000625296086561e+00
741, 6.609349243167380372e+00
742, 6.610696044717759179e+00
743, 6.612041034833091580e+00
744, 6.613384218379559698e+00
745, 6.614725600203760436e+00
746, 6.616065185132817383e+00
747, 6.617402977974477629e+00
748, 6.618738983517219232e+00
749, 6.620073206530356025e+00
750, 6.621405651764134426e+00
751, 6.622736323949840020e+00
752, 6.624065227799893485e+00
753, 6.625392368007956279e+00
754, 6.626717749249024791e+00
755, 6.628041376179533373e+00
756, 6.629363253437448478e+00
757, 6.630683385642371697e+00
758, 6.632001777395629460e+00
759, 6.633318433280376958e+00
760, 6.634633357861686065e+00
761, 6.635946555686646597e+00
762, 6.637258031284456905e+00
763, 6.638567789166520683e+00
764, 6.639875833826535789e+00
765, 6.641182169740591057e+00
766, 6.642486801367256000e+00
767, 6.643789733147672294e+00
768, 6.645090969505644374e+00
769, 6.646390514847729136e+00
770, 6.647688373563329201e+00
771, 6.648984550024776397e+00
772, 6.650279048587422359e+00
773, 6.651571873589727346e+00
774, 6.652863029353347279e+00
775, 6.654152520183219011e+00
776, 6.655440350367647362e+00
777, 6.656726524178391280e+00
778, 6.658011045870748212e+00
779, 6.659293919683637597e+00
780, 6.660575149839686127e+00
781, 6.661854740545311238e+00
782, 6.663132695990802823e+00
783, 6.664409020350407609e+00
784, 6.665683717782408202e+00
785, 6.666956792429206580e+00
786, 6.668228248417403137e+00
787, 6.669498089857879286e+00
788, 6.670766320845873842e+00
789, 6.672032945461067399e+00
790, 6.673297967767654271e+00
791, 6.674561391814425981e+00
792, 6.675823221634847648e+00
793, 6.677083461247136142e+00
794, 6.678342114654332029e+00
795, 6.679599185844383058e+00
796, 6.680854678790215218e+00
797, 6.682108597449809118e+00
798, 6.683360945766274597e+00
799, 6.684611727667927106e+00
800, 6.685860947068359650e+00
801, 6.687108607866514731e+00
802, 6.688354713946761620e+00
803, 6.689599269178966523e+00
804, 6.690842277418563633e+00
805, 6.692083742506627964e+00
806, 6.693323668269949067e+00
807, 6.694562058521094983e+00
808, 6.695798917058491284e+00
809, 6.697034247666484141e+00
810, 6.698268054115413150e+00
811, 6.699500340161677947e+00
812, 6.700731109547810149e+00
813, 6.701960366002539971e+00
814, 6.703188113240862833e+00
815, 6.704414354964106870e+00
816, 6.705639094860003091e+00
817, 6.706862336602746666e+00
818, 6.708084083853069757e+00
819, 6.709304340258299248e+00
820, 6.710523109452427803e+00
821, 6.711740395056179587e+00
822, 6.712956200677069774e+00
823, 6.714170529909472052e+00
824, 6.715383386334680793e+00
825, 6.716594773520977668e+00
826, 6.717804695023691153e+00
827, 6.719013154385259590e+00
828, 6.720220155135295137e+00
829, 6.721425700790643276e+00
830, 6.722629794855448537e+00
831, 6.723832440821208678e+00
832, 6.725033642166843073e+00
833, 6.726233402358746893e+00
834, 6.727431724850855055e+00
835, 6.728628613084701726e+00
836, 6.729824070489475396e+00
837, 6.731018100482082822e+00
838, 6.732210706467205874e+00
839, 6.733401891837359265e+00
840, 6.734591659972948285e+00
841, 6.735780014242326530e+00
842, 6.736966958001855410e+00
843, 6.738152494595957442e+00
844, 6.739336627357173981e+00
845, 6.740519359606222949e+00
846, 6.741700694652054793e+00
847, 6.742880635791903110e+00
848, 6.744059186311347709e+00
849, 6.745236349484361682e+00
850, 6.746412128573374467e+00
851, 6.747586526829315368e+00
852, 6.748759547491679278e+00
853, 6.749931193788570205e+00
854, 6.751101468936759886e+00
855, 6.752270376141741970e+00
856, 6.753437918597779976e+00
857, 6.754604099487962365e+00
858, 6.755768921984255826e+00
859, 6.756932389247553239e+00
860, 6.758094504427730520e+00
861, 6.759255270663692805e+00
862, 6.760414691083427741e+00
863, 6.761572768804055222e+00
864, 6.762729506931878909e+00
865, 6.763884908562435072e+00
866, 6.765038976780541446e+00
867, 6.766191714660350520e+00
868, 6.767343125265392167e+00
869, 6.768493211648629604e+00
870, 6.769641976852502907e+00
871, 6.770789423908979643e+00
872, 6.771935555839601939e+00
873, 6.773080375655535335e+00
874, 6.774223886357614077e+00
875, 6.775366090936391750e+00
876, 6.776506992372183014e+00
877, 6.777646593635116901e+00
878, 6.778784897685176780e+00
879, 6.779921907472251874e+00
880, 6.781057625936179889e+00
881, 6.782192056006791425e+00
882, 6.783325200603959715e+00
883, 6.784457062637643254e+00
884, 6.785587645007929325e+00
885, 6.786716950605081067e+00
886, 6.787844982309579223e+00
887, 6.788971742992170100e+00
888, 6.790097235513904650e+00
889, 6.791221462726185543e+00
890, 6.792344427470808910e+00
891, 6.793466132580009642e+00
892, 6.794586580876498694e+00
893, 6.795705775173514596e+00
894, 6.796823718274855430e+00
895, 6.797940412974930346e+00
896, 6.799055862058795974e+00
897, 6.800170068302199944e+00
898, 6.801283034471619970e+00
899, 6.802394763324310922e+00
900, 6.803505257608337686e+00
901, 6.804614520062624017e+00
902, 6.805722553416985399e+00
903, 6.806829360392176120e+00
904, 6.807934943699925689e+00
905, 6.809039306042979689e+00
906, 6.810142450115136192e+00
907, 6.811244378601293725e+00
908, 6.812345094177478799e+00
909, 6.813444599510895650e+00
910, 6.814542897259958210e+00
911, 6.815639990074330967e+00
912, 6.816735880594968044e+00
913, 6.817830571454149613e+00
914, 6.818924065275520974e+00
915, 6.820016364674129861e+00
916, 6.821107472256464632e+00
917, 6.822197390620490687e+00
918, 6.823286122355686878e+00
919, 6.824373670043086371e+00
920, 6.825460036255306839e+00
921, 6.826545223556593989e+00
922, 6.827629234502851752e+00
923, 6.828712071641684034e+00
924, 6.829793737512424912e+00
925, 6.830874234646179488e+00
926, 6.831953565565854980e+00
927, 6.833031732786200685e+00
928, 6.834108738813838180e+00
929, 6.835184586147301289e+00
930, 6.836259277277067170e+00
